SampleID,ID,Sex,ngen,Cage_ID,Dam_ID,folChol,liverTC,lesionArea,folGLC,folTG,shannon,faith_pd,observed_otus,UWU_PC1,UWU_PC2,UWU_PC3,WU_PC1,WU_PC2,WU_PC3,Bray_PC1,Bray_PC2,Bray_PC3,g_Bifidobacterium,g_Coriobacteriaceae UCG-002,g_Enterorhabdus,g_Alistipes,g_Staphylococcus,g_Lactobacillus,g_Lactococcus,g_Clostridium sensu stricto 1,g_Clostridium sensu stricto 13,g_[Eubacterium] brachy group,g_[Eubacterium] nodatum group,g_A2,g_Acetatifactor,g_Blautia,g_GCA-900066575,g_Lachnoclostridium,g_Lachnospiraceae FCS020 group,g_Lachnospiraceae NK4A136 group,g_Lachnospiraceae UCG-004,g_Lachnospiraceae UCG-006,g_Marvinbryantia,g_Roseburia,g_Tyzzerella,g_Romboutsia,g_Terrisporobacter,g_Anaerotruncus,g_GCA-900066225,g_Intestinimonas,g_Oscillibacter,g_Ruminiclostridium,g_Ruminiclostridium 5,g_Ruminiclostridium 9,g_Ruminococcaceae NK4A214 group,g_Ruminococcaceae UCG-010,g_UBA1819,g_Dubosiella,g_Erysipelatoclostridium,g_Faecalibaculum,g_Escherichia-Shigella,g_Akkermansia
1555,1555,Female,Wave 2,200624,911,862.2,7.913018457,49440,143.7,441,3.195713119,4.481343635,57,0.087303057,0.012936076,0.150073324,-0.036389033,-0.006613906,-0.015179443,-0.401324079,-0.13865878,-0.042373744,9,1,17,3,1,15,112,6,236,1,1,1,1,217,6,33,1,27,1,1,1,1,1,1,432,21,1,1,5,4,11,5,1,1,1,1,346,2857,112,879
1556,1556,Female,Wave 2,200624,911,397.8,14.16122004,7932,225.9,135,4.705505438,4.388167472,65,-0.04075666,0.03574324,-0.078122094,0.066258946,0.00134576,0.001480441,0.136012317,-0.014155924,0.12249291,1,1,41,1,1,39,618,1,32,1,1,550,1,520,88,155,7,191,1,1,1,1,1,1,3,1,1,1,49,75,33,117,1,1,1,1,273,939,30,1
1559,1559,Male,Wave 2,200625,911,227.7,6.33586768,2094,177.3,192,2.759142498,3.655108726,43,0.122012093,-0.201318801,-0.100805925,-0.032054416,-0.008299388,-0.021463481,-0.429124367,0.036924737,-0.020502453,304,1,8,1,1,10,57,1,24,1,1,12,1,1,9,22,1,1,1,1,1,1,1,1,1,1,1,1,6,1,3,7,1,1,1,1942,124,2796,30,219
1568,1568,Female,Wave 2,200629,915,1012.2,14.49979391,3012,224.1,618,2.917379692,4.834257039,65,0.107793208,0.089887081,-0.102931551,-0.039055409,-0.004341355,-0.019441125,-0.398362848,-0.04980539,-0.038689124,1,1,22,1,1,6,67,19,183,1,1,10,1,7,19,58,1,15,1,6,1,1,15,1,145,1,1,16,11,8,1,29,8,1,1,1,612,3540,106,408
1571,1571,Male,Wave 2,200630,915,378.6,6.16749968,1,283.2,447,3.786260535,3.910535607,44,0.296656168,-0.032948967,-0.078188938,-0.048956293,-0.016171712,-0.01941232,-0.293130292,-0.310389734,0.030653408,1,248,12,1,1,1,365,56,703,1,1,1,1,133,1,8,1,3,1,1,1,16,1,1,656,1,1,1,1,1,11,13,1,1,1,1,629,1630,140,682
1574,1574,Male,Wave 2,200630,915,705.9,7.072480734,17392,297.6,759,3.605306875,4.335926928,56,0.194962273,0.050193907,-0.080802447,-0.048365265,-0.012091185,-0.022254863,-0.373706935,-0.189376247,-0.002696696,1,243,7,1,1,83,193,6,504,1,1,1,1,58,1,9,1,8,1,1,1,37,10,1,344,1,1,1,1,6,1,10,1,1,1,1,387,2280,72,910
1577,1577,Female,Wave 2,200618,907,1425.9,15.39718451,48176,207,717,4.642341041,5.572141235,98,-0.099474405,-0.032696308,-0.145759811,-0.018189563,0.005691033,0.003715366,-0.061256639,0.049589865,0.073394216,51,108,18,17,1,364,496,1,1,1,1,337,56,153,94,168,1,382,9,15,5,1,28,174,1,1,1,1,73,87,14,134,1,1,8,1,111,1842,1,157
1578,1578,Female,Wave 2,200618,907,1120.8,13.07189542,132134,201.9,624,5.209928174,5.003801957,92,-0.034352019,0.036404866,-0.228056368,0.003799045,0.01447541,0.024750187,0.274173908,0.049588617,0.155524996,1,1,62,1,1,55,374,1,10,9,1,1101,80,72,76,145,8,772,1,107,1,1,82,1,1,5,13,56,300,234,86,188,1,1,17,1,121,178,1,91
1580,1580,Male,Wave 2,200619,907,430.5,5.792440433,1,292.5,585,3.537095136,4.590310722,52,0.200252744,0.105286117,-0.14112267,-0.007773372,-0.01517832,0.006430358,-0.32551738,-0.147204934,-0.006279183,51,42,29,3,1,1,333,15,458,3,1,1,1,76,52,31,1,41,1,1,1,1,10,1,119,12,1,1,16,1,6,40,1,1,1,1,322,2549,36,864
1586,1586,Male,Wave 2,200619,907,422.4,7.897603486,10728,337.8,525,4.054148489,4.633709725,70,0.026625295,0.112655627,-0.026200179,0.06232284,-0.025092137,-0.009864711,-0.136012125,-0.215139568,0.043424511,1,1,29,2,1,184,526,1,166,1,1,26,1,1,38,45,1,67,1,23,4,1,21,1,1,1,1,1,68,1,21,51,1,1,1,1,216,1580,1,1332
1589,1589,Female,Wave 2,200620,908,490.5,8.293721529,10331,249,207,3.881142734,3.857267355,54,0.038167717,-0.083978564,0.172161162,-0.053525055,-0.208042947,0.158831762,0.153985686,-0.114520468,0.004358131,1,1,16,24,5,463,418,2244,1,1,23,478,1,74,36,63,1,1,1,12,1,1,1,1,1,1,1,16,52,47,1,38,1,1,1,1,301,1,155,57
1590,1590,Female,Wave 2,200620,908,1897.2,19.00266279,77237,237.3,1458,3.352822426,3.933190588,53,0.029710291,-0.015251998,0.11725362,-0.013156895,0.003275359,0.002886676,-0.144941403,0.082274529,-0.071212868,1,1,27,18,1,42,727,8,1,1,5,400,1,335,32,84,1,41,4,7,1,5,1,1,1,1,1,1,33,8,13,47,1,1,1,1,373,2916,21,1
1591,1591,Male,Wave 2,200621,908,483,8.71459695,6010,277.2,210,3.413584182,4.033094952,51,0.112154211,-0.152942179,0.196630171,-0.027613553,-0.007014676,-0.007076922,-0.215692889,-0.187929464,-0.088342609,1,1,13,6,2,8,813,10,165,1,1,85,1,20,1,98,1,10,1,1,1,1,1,1,152,1,1,1,15,6,4,41,1,1,1,1,664,2390,30,647
1596,1596,Male,Wave 2,200621,908,606.6,7.602578068,2775,266.4,345,3.653985929,4.165274556,52,0.170759934,-0.033867699,0.054102448,-0.029661968,0.000420721,-0.006524398,0.157739362,-0.406020151,-0.184154441,1,1,61,1,1,9,1473,14,75,1,1,1,1,337,1,233,1,15,1,11,1,1,1,1,36,1,1,1,48,25,1,86,1,1,1,1,1303,211,9,1021
1601,1601,Male,Wave 2,200622,909,487.2,11.8010167,4299,228.3,390,4.165681051,5.157921345,66,-0.041119466,-0.002000832,0.007485416,-0.007684784,-0.001948583,0.003216664,-0.214389523,0.054612057,0.091808313,213,301,5,1,1,90,254,1,41,3,1,376,1,15,112,210,1,84,1,9,1,1,30,1,1,1,2,1,19,42,4,109,1,1,1,430,237,2300,20,1
1604,1604,Male,Wave 2,200622,909,757.8,12.13111507,13775,261.6,786,5.221558103,5.663081543,92,-0.179321473,-0.004338331,0.024525009,0.110181835,0.008494767,-0.023118671,0.344271426,0.033939937,-0.007226317,119,1,56,72,1,22,803,1,1,1,1,682,1,328,49,159,67,316,1,11,1,40,67,1,1,20,10,31,115,206,25,83,1,14,1,1,116,29,1,1
1608,1608,Female,Wave 2,200627,914,1480.8,20.19235879,20528,221.1,345,3.455722378,4.559775755,62,0.099993016,0.151646206,0.030621534,0.012696969,-0.018933467,0.013047041,-0.281572027,0.047859133,0.013004023,1,1,21,16,1,1,365,125,122,5,9,212,1,1,29,68,1,21,6,1,4,75,15,1,1,1,5,8,8,4,26,26,1,1,1,416,282,2964,22,1
1610,1610,Female,Wave 2,200627,914,1279.8,23.32798948,156932,201.6,462,4.325787072,5.543408706,100,-0.085934751,0.244720738,0.087826103,0.038482632,-0.031634206,0.022434693,-0.144889125,0.111166837,0.083148435,1,1,45,70,1,1,135,199,10,2,6,260,42,283,87,84,1,143,1,5,5,4,23,1,12,4,1,27,50,47,34,20,1,12,1,111,161,2384,4,1
1612,1612,Male,Wave 2,200628,914,719.7,13.40707223,10581,275.4,174,2.760238835,4.1365336,56,-0.0204741,-0.109672652,0.00967151,-0.077448379,0.011323827,-0.040374001,-0.153972371,0.152593784,-0.346659166,1,1,65,1,8,92,1570,1,1,4,1,144,9,106,22,191,1,167,1,32,1,155,8,1,1,1,1,1,6,22,1,1,1,4,1,1,78,3018,9,1
1616,1616,Female,Wave 2,200614,864,841.2,19.18158568,84127,195.6,204,3.923603134,5.428409403,74,-0.115278108,-0.005073216,-0.001829807,0.008464768,0.014647166,0.022928423,0.318236684,-0.030608788,-0.208164941,75,1,9,23,23,13,2510,1,1,7,8,422,74,515,46,145,1,127,1,1,1,15,15,373,1,1,1,18,21,12,4,28,1,7,1,1,109,111,31,60
1617,1617,Male,Wave 2,200615,864,1119,15.03741593,8774,139.8,2511,3.453447895,3.353707201,32,0.399533154,-0.056639112,0.051802563,-0.045763856,-0.01673574,-0.023587642,-0.340347314,-0.164990434,-0.079266671,108,519,1,1,1,148,580,68,336,1,16,1,1,1,1,7,1,1,1,1,1,1,1,1,277,1,1,1,1,1,1,1,5,1,65,1,430,2317,112,489
1620,1620,Male,Wave 2,200615,864,711,14.97821351,na,331.2,558,3.74788435,4.779113451,55,0.296985654,0.024027612,0.002243612,-0.053344342,-0.021513396,-0.023143356,-0.340131447,-0.132752137,-0.07597938,86,350,6,1,1,44,561,62,366,1,18,1,1,1,9,10,1,1,1,1,1,1,1,1,320,1,1,1,7,1,9,1,8,1,131,1,339,2358,90,258
1622,1622,Female,Wave 2,200623,910,587.7,16.33986928,108417,210.9,195,4.709839484,5.490742472,86,-0.090548806,0.103938147,-0.053286065,0.079334298,0.001719788,-0.001734615,0.152952766,0.028268615,0.029353456,10,19,38,1,2,1,844,1,1,22,1,580,1,475,118,163,13,98,1,10,5,2,61,167,1,1,1,1,188,122,36,68,1,1,1,1,1,1156,1,1
1628,1628,Female,Wave 2,200626,913,1489.8,19.89201478,149787,201.6,666,3.062703374,1.634643027,16,0.216464113,-0.045918738,0.279738396,0.071736531,-0.017095708,-0.027654191,0.088528717,-0.19697958,-0.192911417,1,1,1,1,1,10,398,1,1,1,1,1,1,1585,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,829,1
1631,1631,Female,Wave 2,200616,906,992.7,13.23736246,1096,195.6,1284,3.443107631,4.870330419,67,0.131588697,-0.088729746,0.048370239,-0.047619904,-0.001118368,-0.025475002,-0.182905444,-0.177878356,-0.115623424,1,1,45,1,1,47,1062,8,37,1,1,47,1,34,13,116,3,13,1,21,107,1,15,1,1,5,1,1,21,13,3,11,1,4,1,246,822,2202,7,524
1632,1632,Female,Wave 2,200616,906,1711.2,18.53266559,14072,278.7,1638,4.432955937,4.915702203,78,0.077321978,-0.035182748,0.143475918,-0.01118576,0.007101728,0.012329396,0.227586114,-0.173251191,-0.077892248,1,1,57,1,1,7,1456,7,12,1,1,493,1,15,77,212,3,277,1,78,7,1,19,228,1,1,10,1,70,1,7,144,1,1,1,26,821,343,2,1
1634,1634,Female,Wave 2,200616,906,1509.3,12.20043573,30895,192.9,1863,3.630192483,4.122427025,55,0.015579453,-0.098757755,-0.008395183,-0.040937964,0.001873127,-0.021792469,-0.093692046,-0.268221639,-0.071116598,1,1,26,1,1,1,1069,1,87,1,1,1,1,28,58,129,1,28,1,1,78,1,17,1,7,1,1,1,47,10,1,38,1,1,1,72,1428,1473,199,368
1635,1635,Male,Wave 2,200617,906,499.8,11.84640523,7629,249.9,774,3.680734158,4.679903586,60,0.195512405,0.106449844,0.022928628,-0.028545123,-0.035167955,0.006200574,-0.381550366,-0.123136484,-0.002011309,82,1,13,1,1,19,192,282,59,1,1,1,1,60,4,6,1,1,1,1,27,1,1,1,248,1,1,1,1,4,5,5,1,1,1,898,171,2399,166,511
1639,1639,Male,Wave 2,206373,888,358.8,6.095030605,7360,333.3,393,4.297221509,4.678546184,67,0.125586902,0.072770898,0.030864771,-0.01452315,-0.016474211,0.022496235,-0.034221046,0.024072387,0.009133807,1,1,41,7,1,7,879,148,1,2,1,324,8,42,340,49,1,34,1,1,1,1,36,539,1,1,2,29,37,24,13,97,1,1,272,1,1,1739,58,1
1640,1640,Male,Wave 2,206373,888,270.45,7.00280112,9168,343.2,301.5,4.937249338,4.828660925,84,-0.047548774,-0.143643279,-0.154171501,-0.032146714,0.028816126,0.018477013,0.36498106,0.031916423,-0.032384265,1,1,19,26,1,1,917,1,1,1,1,577,154,872,143,254,13,215,1,13,1,112,1,1,1,1,7,1,202,77,41,265,1,1,17,1,1,14,6,1
1642,1642,Female,Wave 2,206368,869,2205.6,16.88453159,240289,147,783,2.735155288,3.367708128,47,-0.127652309,-0.198472456,-0.010935832,-0.031513891,0.005655216,-0.009144623,-0.237767982,0.245191839,-0.0719338,1,1,20,13,1,74,340,1,1,1,1,244,1,469,26,58,1,15,1,1,1,47,1,1,1,1,1,1,48,18,2,38,1,8,1,1,1,3798,13,1
1643,1643,Male,Wave 2,206369,869,931.2,13.82604324,75771,170.7,798,4.289481194,5.018555005,76,-0.137258832,-0.076843448,0.022105952,-0.0321013,0.014764881,0.002124206,0.013370784,0.126256833,0.097061904,7,1,18,10,6,23,672,1,1,1,1,760,8,60,151,145,6,240,1,10,1,176,1,152,1,1,1,45,183,72,22,116,1,1,1,1,1,1832,10,2
1644,1644,Female,Wave 2,206374,899,965.7,18.18334171,372853,243,162,5.249421514,5.693142784,106,-0.127441586,0.006574376,0.175088844,0.047223856,0.022992184,0.02307525,0.427753731,0.068683151,-0.056080172,1,1,52,179,1,16,960,32,1,7,1,803,101,677,193,172,4,42,1,4,1,4,61,35,1,1,1,54,200,259,54,126,1,1,1,1,1,7,5,1
1646,1646,Female,Wave 2,206374,899,1624.2,18.51851852,259618,320.7,1338,5.401270461,4.755090969,102,-0.095488635,-0.047029191,0.195782712,-0.014372449,0.019644125,0.032625036,0.419578111,0.105687005,0.050386688,1,1,85,146,1,14,713,91,1,3,1,903,99,578,248,193,14,357,1,37,1,1,50,144,1,1,3,74,215,176,66,118,1,1,1,1,1,1,1,1
1647,1647,Female,Wave 2,206374,899,936.3,16.34683724,38645,297.6,180,4.645104076,4.517490229,84,-0.04830113,-0.004395129,0.14322304,-0.081440907,-0.017801248,-0.00296557,0.043485933,0.145534652,0.135802738,1,1,33,16,1,6,305,244,1,3,1,681,66,727,229,127,1,248,1,6,1,1,35,437,1,1,7,30,164,151,36,80,1,1,1,1,1,1537,6,1
1658,1658,Female,Wave 2,206376,902,1007.4,14.81380473,188732,257.1,213,4.948289145,4.905230358,88,-0.185104107,-0.179270401,0.014482021,-0.043826821,0.039128288,0.012021421,0.382020576,0.126031764,0.061132548,1,1,22,46,1,191,529,1,1,1,1,837,214,1521,128,171,13,216,16,10,1,25,29,1,1,1,1,11,259,176,32,76,24,5,1,1,12,7,4,3
1659,1659,Female,Wave 2,206376,902,785.7,14.07582623,206058,278.7,306,4.75227407,4.303403049,79,-0.124693017,-0.217428235,0.014123167,-0.0391981,0.028428584,0.003687686,0.398590958,0.038819014,-0.162935738,1,1,55,1,1,325,1450,1,1,1,1,511,75,620,225,166,4,187,27,24,1,160,29,6,1,16,16,1,116,258,27,51,1,1,1,1,84,17,1,1
1660,1660,Female,Wave 2,206376,902,614.1,17.0575693,177538,309,252,3.93383432,4.089447862,71,-0.176069902,-0.283072939,0.040432337,-0.088547895,0.035108381,-0.028214633,0.418282861,0.053933743,-0.221015488,1,1,32,14,1,1,1828,1,1,1,5,818,129,1129,123,261,9,420,8,23,1,67,28,5,1,1,1,1,102,89,15,45,1,1,1,1,34,1,6,1
1662,1662,Male,Wave 2,206377,902,442.8,11.34632958,60462,345.6,327,4.509630523,4.538656087,76,0.075516564,-0.007483513,0.039493993,-0.081001567,0.00232662,-0.019659592,0.120265988,0.097460601,0.068409739,1,1,25,13,3,1,753,115,1,3,5,406,167,980,70,217,1,68,10,10,1,15,19,590,1,1,1,1,124,122,18,52,1,4,4,1,148,1203,1,1
1665,1665,Female,Wave 2,206370,883,869.7,17.68753634,84546,211.2,690,4.544009148,5.036817022,79,-0.181017522,-0.048365092,-0.021948802,-0.022759533,0.010431649,0.001483929,-0.022557347,0.123613192,0.119236641,131,115,22,47,1,33,473,1,1,9,1,651,41,144,116,77,4,276,1,25,1,44,25,1,1,1,2,1,130,77,9,144,1,1,1,325,30,1796,4,1
1666,1666,Female,Wave 2,206370,883,1289.1,20.17971368,62221,255.9,1395,4.282584237,4.64971022,68,-0.115029128,-0.169734192,-0.040639078,-0.048796531,0.014023364,-0.016726129,-0.017186111,0.137278993,0.130481409,71,152,19,51,1,1,511,1,1,6,1,679,21,586,74,52,1,157,1,7,1,1,63,3,1,1,5,1,112,76,6,132,1,1,1,580,11,1720,1,1
1669,1669,Male,Wave 2,206371,883,782.1,16.67681998,31722,418.5,516,4.504420902,4.069718541,75,-0.116607059,-0.025818235,-0.142081932,-0.001413977,0.020074765,0.022550008,0.239034519,-0.025597328,-0.088786746,1,1,19,14,1,1,1427,1,1,7,1,266,42,816,53,103,10,262,1,7,1,1,1,1,1,1,14,69,114,71,30,149,14,1,1,16,253,621,1,1
